asset_name,asset_type,asset_id,step,threat,tid,stride,description,compromised,precondition,postcondition,protocol,role,propagation_role,origin_type,relation_type
RaspVirtualPLC,HW.SOC,40,1,Privilege Escalation,T360,E,"Attackers exploit vulnerabilities to gain higher-level permissions on the SOC, bypassing security controls.	",self,,,,,,,
RaspVirtualPLC,HW.SOC,40,1,Reverse Engineering,T363,I,"Examining the SOC to understand its design and functionality, which may lead to the discovery of exploitable vulnerabilities.	",self,,,,,,,
RaspVirtualPLC,HW.SOC,40,1,Side-Channel Attacks,T356,I,"These attacks exploit physical leakages, such as power consumption or electromagnetic emissions, to extract sensitive information from the SOC.	",self,,,,,,,
RaspVirtualPLC,HW.SOC,40,1,Supply Chain Attacks,T359,"T, I","An attacker can compromise the SOC during the manufacturing or distribution process, leading to widespread vulnerabilities.	",self,,,,,,,
RaspVirtualPLC,HW.SOC,40,1,Timing Attacks,T362,I,"By analyzing the time taken by the SOC to perform certain operations, sensitive information can be inferred.	",self,,,,,,,
RaspVirtualPLC,HW.SOC,40,1,Unauthorized Firmware Updates,T371,"T, I","An attacker can perform unauthorized firmware updates, potentially introducing malicious code or backdoors into the system.",self,,,,,,,
RaspVirtualPLC,HW.SOC,40,3,Network Partitioning,T103,D,An adversary can make a certain section of the asset inaccessibile by others,"self , target(connects)","[n,n,n]","[n,p,p]",,,target(connects),Network,connects
SSH Service1,Service.SSH,13,3,Account Hijacking,T388,S,"In account hijacking, a hacker uses a compromised account to impersonate the account owner. Typically, account hijacking is carried out through social engineering, phishing, sending spoofed emails to the user, password guessing or a number of other hacking tactics. In many cases, the outcome of an account hijacking is the hacker will have full system access and the ability to laterally access other systems on the target user network. The effective breach scope may expand to other services, such as financial and social networks, due to password re-use across services.","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Advanced Persistent Threats (APTs),T389,S,"An advanced persistent threat (APT) is a system attack in which an unauthorized actor gains access to the infrastructure and remains undetected. The intention of an APT attack is to locate and steal data and evade detection, rather than to cause damage to the network or organization. APT attacks target organizations in sectors with high-value information, such as national defence, manufacturing, infrastructure, medical, scientific, and the financial industry.","self, target(hosts)","n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Authentication Abuse,T385,S,An Adversy is able to access the OS abusing the authentication system.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Authorization Abuse,T386,S,An adversary is able to circumvent the authorization controls accessing data and services that should be not accessible to him.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Crash,T384,D,"An Adversary is able to stop with a failure the full VM, causing, eventually, a lost of data.","self, target(hosts)","[n,n,n]","[n,p,f]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Data Breach,T383,I,"A data breach is an incident in which sensitive, protected or confidential data has potentially been viewed, stolen or used by an individual unauthorised lo do so. Data breaches may involve personal health information (PHI), personally identifiable information (PII), trade secrets or intellectual property.","self, target(hosts)","[n,n,n]","p,n,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Data Deletion,T390,D,"Deleting data or metadata is an extreme DoS attack but also one that is easily detectable and possibly recoverable given versioning or backups in time or space. If the deleted data is unrecoverable, the cost may range from insignificant to incalculable. Deleting system and network logs is commonly used by attackers to cover their attack traces.","self, target(hosts)","[n,n,n]","[n,p,p]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Elevation of privileges,T387,E,An Adversary is able to change its privileges in access to the system services and data,"self, target(hosts)","[n,n,n]","[f,f,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Scanning,T392,I,An advserary is able to undestand your (mostly public) configuration,"self, target(hosts)","[p,p,n]","[n,n,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service1,Service.SSH,13,3,Unauthorized Code Execution,T391,"S,E","An adversary is able to execute codes and/or commands wihtout having an explicit authorization to do this (e.g. code injection, ..)","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Account Hijacking,T388,S,"In account hijacking, a hacker uses a compromised account to impersonate the account owner. Typically, account hijacking is carried out through social engineering, phishing, sending spoofed emails to the user, password guessing or a number of other hacking tactics. In many cases, the outcome of an account hijacking is the hacker will have full system access and the ability to laterally access other systems on the target user network. The effective breach scope may expand to other services, such as financial and social networks, due to password re-use across services.","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Advanced Persistent Threats (APTs),T389,S,"An advanced persistent threat (APT) is a system attack in which an unauthorized actor gains access to the infrastructure and remains undetected. The intention of an APT attack is to locate and steal data and evade detection, rather than to cause damage to the network or organization. APT attacks target organizations in sectors with high-value information, such as national defence, manufacturing, infrastructure, medical, scientific, and the financial industry.","self, target(hosts)","n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Authentication Abuse,T385,S,An Adversy is able to access the OS abusing the authentication system.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Authorization Abuse,T386,S,An adversary is able to circumvent the authorization controls accessing data and services that should be not accessible to him.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Crash,T384,D,"An Adversary is able to stop with a failure the full VM, causing, eventually, a lost of data.","self, target(hosts)","[n,n,n]","[n,p,f]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Data Breach,T383,I,"A data breach is an incident in which sensitive, protected or confidential data has potentially been viewed, stolen or used by an individual unauthorised lo do so. Data breaches may involve personal health information (PHI), personally identifiable information (PII), trade secrets or intellectual property.","self, target(hosts)","[n,n,n]","p,n,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Data Deletion,T390,D,"Deleting data or metadata is an extreme DoS attack but also one that is easily detectable and possibly recoverable given versioning or backups in time or space. If the deleted data is unrecoverable, the cost may range from insignificant to incalculable. Deleting system and network logs is commonly used by attackers to cover their attack traces.","self, target(hosts)","[n,n,n]","[n,p,p]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Elevation of privileges,T387,E,An Adversary is able to change its privileges in access to the system services and data,"self, target(hosts)","[n,n,n]","[f,f,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Scanning,T392,I,An advserary is able to undestand your (mostly public) configuration,"self, target(hosts)","[p,p,n]","[n,n,n]",,,target(hosts),SystemLayer.OS,hosts
SSH Service2,Service.SSH,14,3,Unauthorized Code Execution,T391,"S,E","An adversary is able to execute codes and/or commands wihtout having an explicit authorization to do this (e.g. code injection, ..)","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,1,Command Injection,T211,"S,T,E","Injecting malicious commands via insecure SCADA protocols (e.g., Modbus) due to lack of integrity validation.","self, target(uses), source(hosts)","[p,p,n]","[p,f,p]",,,,,
ScadaBR,Service.SCADA,16,1,Inadequate Supervisory Controls,T112,"I,D",SCADA services lacking strong monitoring or configuration can fail to detect or prevent abnormal operations in industrial systems.	,self,"[n,n,n]","[p,n,p]",,,,,
ScadaBR,Service.SCADA,16,1,Injection of malicious software,T111,"T,I,D","Disrupt, damage, or gain unauthorized access to computer systems","self, target(uses)","[p,p,p]","[p,p,f]",,,,,
ScadaBR,Service.SCADA,16,1,Measurement Data Deception,T311,"S,T,I","Attacker presents fake sensor/process data to HMI, tricking operators into making wrong decisions.	",self,,,,,,,
ScadaBR,Service.SCADA,16,1,Message Spoofing,T411,S,Message spoofing is the act of falsifying or disguising the sender’s identity in a communication to make the message appear as if it comes from a trusted or legitimate source,self,"[p,p,n]","[f,p,n]",,,,,
ScadaBR,Service.SCADA,16,1,Remote code execution,T312,"T,E,D","Attacker achieves full control of the monitoring/command functions, can override process, block legitimate commands, or cause outages	","self, target(uses)",,,,,,,
ScadaBR,Service.SCADA,16,1,Unauthorized Access,T212,"E,T",The system may allow unauthorized users to access and modify operation or logic.	,"self, target(uses)","[n,n,n]","[p,n,n]",,,,,
ScadaBR,Service.SCADA,16,3,Account Hijacking,T388,S,"In account hijacking, a hacker uses a compromised account to impersonate the account owner. Typically, account hijacking is carried out through social engineering, phishing, sending spoofed emails to the user, password guessing or a number of other hacking tactics. In many cases, the outcome of an account hijacking is the hacker will have full system access and the ability to laterally access other systems on the target user network. The effective breach scope may expand to other services, such as financial and social networks, due to password re-use across services.","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Advanced Persistent Threats (APTs),T389,S,"An advanced persistent threat (APT) is a system attack in which an unauthorized actor gains access to the infrastructure and remains undetected. The intention of an APT attack is to locate and steal data and evade detection, rather than to cause damage to the network or organization. APT attacks target organizations in sectors with high-value information, such as national defence, manufacturing, infrastructure, medical, scientific, and the financial industry.","self, target(hosts)","n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Authentication Abuse,T385,S,An Adversy is able to access the OS abusing the authentication system.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Authorization Abuse,T386,S,An adversary is able to circumvent the authorization controls accessing data and services that should be not accessible to him.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Crash,T384,D,"An Adversary is able to stop with a failure the full VM, causing, eventually, a lost of data.","self, target(hosts)","[n,n,n]","[n,p,f]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Data Breach,T383,I,"A data breach is an incident in which sensitive, protected or confidential data has potentially been viewed, stolen or used by an individual unauthorised lo do so. Data breaches may involve personal health information (PHI), personally identifiable information (PII), trade secrets or intellectual property.","self, target(hosts)","[n,n,n]","p,n,n]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Data Deletion,T390,D,"Deleting data or metadata is an extreme DoS attack but also one that is easily detectable and possibly recoverable given versioning or backups in time or space. If the deleted data is unrecoverable, the cost may range from insignificant to incalculable. Deleting system and network logs is commonly used by attackers to cover their attack traces.","self, target(hosts)","[n,n,n]","[n,p,p]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Elevation of privileges,T387,E,An Adversary is able to change its privileges in access to the system services and data,"self, target(hosts)","[n,n,n]","[f,f,n]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Scanning,T392,I,An advserary is able to undestand your (mostly public) configuration,"self, target(hosts)","[p,p,n]","[n,n,n]",,,target(hosts),SystemLayer.OS,hosts
ScadaBR,Service.SCADA,16,3,Unauthorized Code Execution,T391,"S,E","An adversary is able to execute codes and/or commands wihtout having an explicit authorization to do this (e.g. code injection, ..)","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
Server Modbus,Service.SCADA,15,1,Command Injection,T211,"S,T,E","Injecting malicious commands via insecure SCADA protocols (e.g., Modbus) due to lack of integrity validation.","self, target(uses), source(hosts)","[p,p,n]","[p,f,p]",,,,,
Server Modbus,Service.SCADA,15,1,Inadequate Supervisory Controls,T112,"I,D",SCADA services lacking strong monitoring or configuration can fail to detect or prevent abnormal operations in industrial systems.	,self,"[n,n,n]","[p,n,p]",,,,,
Server Modbus,Service.SCADA,15,1,Injection of malicious software,T111,"T,I,D","Disrupt, damage, or gain unauthorized access to computer systems","self, target(uses)","[p,p,p]","[p,p,f]",,,,,
Server Modbus,Service.SCADA,15,1,Measurement Data Deception,T311,"S,T,I","Attacker presents fake sensor/process data to HMI, tricking operators into making wrong decisions.	",self,,,,,,,
Server Modbus,Service.SCADA,15,1,Message Spoofing,T411,S,Message spoofing is the act of falsifying or disguising the sender’s identity in a communication to make the message appear as if it comes from a trusted or legitimate source,self,"[p,p,n]","[f,p,n]",,,,,
Server Modbus,Service.SCADA,15,1,Remote code execution,T312,"T,E,D","Attacker achieves full control of the monitoring/command functions, can override process, block legitimate commands, or cause outages	","self, target(uses)",,,,,,,
Server Modbus,Service.SCADA,15,1,Unauthorized Access,T212,"E,T",The system may allow unauthorized users to access and modify operation or logic.	,"self, target(uses)","[n,n,n]","[p,n,n]",,,,,
Server Modbus,Service.SCADA,15,3,Command Injection,T211,"S,T,E","Injecting malicious commands via insecure SCADA protocols (e.g., Modbus) due to lack of integrity validation.","self, target(uses), source(hosts)","[p,p,n]","[p,f,p]",,,target(uses),Service.SCADA,uses
Server Modbus,Service.SCADA,15,3,Data Breach,T340,I,"A data breach is an incident in which sensitive, protected or confidential data has potentially been viewed, stolen or used by an individual unauthorised to do so. Data breaches may involve personal health information (PHI), personally identifiable information (PII), trade secrets or intellectual property.","self, target(hosts)","[n,n,n]","[p,n,n]",,,target(hosts),SystemLayer.Firmware,hosts
Server Modbus,Service.SCADA,15,3,Data Deletion,T336,D,"Deleting data or metadata is an extreme DoS attack but also one that is easily detectable and possibly recoverable given versioning or backups in time or space. If the deleted data is unrecoverable, the cost may range from insignificant to incalculable. Deleting system and network logs is commonly used by attackers to cover their attack traces.","self, target(hosts)","[n,n,n]","[n,p,p]",,,target(hosts),SystemLayer.Firmware,hosts
Server Modbus,Service.SCADA,15,3,Denial of Service,T335,D,Some of thee services and functionalities of the VM are no more available,"self, target(hosts)","[p,p,n] ","[n,n,p]",,,target(hosts),SystemLayer.Firmware,hosts
Server Modbus,Service.SCADA,15,3,Elevation of privileges,T338,E,An Adversary is able to change its privileges in access to the system services and data,"self, target(hosts)","[n,n,n]","[f,f,n]",,,target(hosts),SystemLayer.Firmware,hosts
Server Modbus,Service.SCADA,15,3,Injection of malicious software,T111,"T,I,D","Disrupt, damage, or gain unauthorized access to computer systems","self, target(uses)","[p,p,p]","[p,p,f]",,,target(uses),Service.SCADA,uses
Server Modbus,Service.SCADA,15,3,Remote code execution,T312,"T,E,D","Attacker achieves full control of the monitoring/command functions, can override process, block legitimate commands, or cause outages	","self, target(uses)",,,,,target(uses),Service.SCADA,uses
Server Modbus,Service.SCADA,15,3,Scanning,T334,I,An advserary is able to undestand your (mostly public) configuration,"self, target(hosts)","[p,p,n]","[n,n,n]",,,target(hosts),SystemLayer.Firmware,hosts
Server Modbus,Service.SCADA,15,3,Unauthorized Access,T212,"E,T",The system may allow unauthorized users to access and modify operation or logic.	,"self, target(uses)","[n,n,n]","[p,n,n]",,,target(uses),Service.SCADA,uses
Server Modbus,Service.SCADA,15,3,Unauthorized Code Execution,T337,"S,E","An adversary is able to execute codes and/or commands wihtout having an explicit authorization to do this (e.g. code injection, ..)","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.Firmware,hosts
SysmacStudio,Service.App,22,3,Account Hijacking,T388,S,"In account hijacking, a hacker uses a compromised account to impersonate the account owner. Typically, account hijacking is carried out through social engineering, phishing, sending spoofed emails to the user, password guessing or a number of other hacking tactics. In many cases, the outcome of an account hijacking is the hacker will have full system access and the ability to laterally access other systems on the target user network. The effective breach scope may expand to other services, such as financial and social networks, due to password re-use across services.","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Advanced Persistent Threats (APTs),T389,S,"An advanced persistent threat (APT) is a system attack in which an unauthorized actor gains access to the infrastructure and remains undetected. The intention of an APT attack is to locate and steal data and evade detection, rather than to cause damage to the network or organization. APT attacks target organizations in sectors with high-value information, such as national defence, manufacturing, infrastructure, medical, scientific, and the financial industry.","self, target(hosts)","n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Authentication Abuse,T385,S,An Adversy is able to access the OS abusing the authentication system.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Authorization Abuse,T386,S,An adversary is able to circumvent the authorization controls accessing data and services that should be not accessible to him.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Crash,T384,D,"An Adversary is able to stop with a failure the full VM, causing, eventually, a lost of data.","self, target(hosts)","[n,n,n]","[n,p,f]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Data Breach,T383,I,"A data breach is an incident in which sensitive, protected or confidential data has potentially been viewed, stolen or used by an individual unauthorised lo do so. Data breaches may involve personal health information (PHI), personally identifiable information (PII), trade secrets or intellectual property.","self, target(hosts)","[n,n,n]","p,n,n]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Data Deletion,T390,D,"Deleting data or metadata is an extreme DoS attack but also one that is easily detectable and possibly recoverable given versioning or backups in time or space. If the deleted data is unrecoverable, the cost may range from insignificant to incalculable. Deleting system and network logs is commonly used by attackers to cover their attack traces.","self, target(hosts)","[n,n,n]","[n,p,p]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Elevation of privileges,T387,E,An Adversary is able to change its privileges in access to the system services and data,"self, target(hosts)","[n,n,n]","[f,f,n]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Functionality Misuse,T295,"S,T,I",An adversary leverages a legitimate capability of an application in such a way as to achieve a negative technical impact.,"self, source(uses), source(hosts)","[n,n,n]","[p,p,p]",,,source(uses),Service.Web,uses
SysmacStudio,Service.App,22,3,Injection,T290,"S,E","Injection flaws, such as SQL, NoSQL, OS, and LDAP injection, occur when untrusted data is sent to an interpreter as part of a command or query. The attacker’s hostile data can trick the interpreter into executing unintended commands or accessing data without proper authorization.
","self,source(uses)","[n,n,n]","[n,p,n]",,,source(uses),Service.Web,uses
SysmacStudio,Service.App,22,3,Scanning,T392,I,An advserary is able to undestand your (mostly public) configuration,"self, target(hosts)","[p,p,n]","[n,n,n]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Unauthorized Code Execution,T391,"S,E","An adversary is able to execute codes and/or commands wihtout having an explicit authorization to do this (e.g. code injection, ..)","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
SysmacStudio,Service.App,22,3,Web Communication Channel Manipualtion,T296,S,The Web (HTTP based) communication channels is under control (and/or modified) ny an adversary,"self, source(uses)","[n,n,n]","[f,f,f]",,,source(uses),Service.Web,uses
TempSensor,HW.Sensor,36,1,Faulty/Compromised Sensor,T117,"D,T",Abnormal sensor readings/status values (OPC UA status code anomaly) indicate possible risk for process control	,self,"[n,n,n]","[n,p,p]",,,,,
TempSensor,HW.Sensor,36,1,Physical Damage,T217,"T,D","Sensors may be physically damaged, manipulated, or tampered with.	",self,"[p,n,n]","[f,n,n]",,,,,
TempSensor,HW.Sensor,36,3,Excessive Resource Consuption,T374,D,An Adversary is able to enahnce the amount of resources consumed by the SOC.,"self, target(hosts)","[p,p,n]","n,n,p]",,,target(hosts),HW.SOC,hosts
VirtualPLCApp,Service.App,41,3,Account Hijacking,T388,S,"In account hijacking, a hacker uses a compromised account to impersonate the account owner. Typically, account hijacking is carried out through social engineering, phishing, sending spoofed emails to the user, password guessing or a number of other hacking tactics. In many cases, the outcome of an account hijacking is the hacker will have full system access and the ability to laterally access other systems on the target user network. The effective breach scope may expand to other services, such as financial and social networks, due to password re-use across services.","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Advanced Persistent Threats (APTs),T389,S,"An advanced persistent threat (APT) is a system attack in which an unauthorized actor gains access to the infrastructure and remains undetected. The intention of an APT attack is to locate and steal data and evade detection, rather than to cause damage to the network or organization. APT attacks target organizations in sectors with high-value information, such as national defence, manufacturing, infrastructure, medical, scientific, and the financial industry.","self, target(hosts)","n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Authentication Abuse,T385,S,An Adversy is able to access the OS abusing the authentication system.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Authorization Abuse,T386,S,An adversary is able to circumvent the authorization controls accessing data and services that should be not accessible to him.,"self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Command Injection,T211,"S,T,E","Injecting malicious commands via insecure SCADA protocols (e.g., Modbus) due to lack of integrity validation.","self, target(uses), source(hosts)","[p,p,n]","[p,f,p]",,,target(uses),Service.SCADA,uses
VirtualPLCApp,Service.App,41,3,Crash,T384,D,"An Adversary is able to stop with a failure the full VM, causing, eventually, a lost of data.","self, target(hosts)","[n,n,n]","[n,p,f]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Data Breach,T383,I,"A data breach is an incident in which sensitive, protected or confidential data has potentially been viewed, stolen or used by an individual unauthorised lo do so. Data breaches may involve personal health information (PHI), personally identifiable information (PII), trade secrets or intellectual property.","self, target(hosts)","[n,n,n]","p,n,n]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Data Deletion,T390,D,"Deleting data or metadata is an extreme DoS attack but also one that is easily detectable and possibly recoverable given versioning or backups in time or space. If the deleted data is unrecoverable, the cost may range from insignificant to incalculable. Deleting system and network logs is commonly used by attackers to cover their attack traces.","self, target(hosts)","[n,n,n]","[n,p,p]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Elevation of privileges,T387,E,An Adversary is able to change its privileges in access to the system services and data,"self, target(hosts)","[n,n,n]","[f,f,n]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Injection of malicious software,T111,"T,I,D","Disrupt, damage, or gain unauthorized access to computer systems","self, target(uses)","[p,p,p]","[p,p,f]",,,target(uses),Service.SCADA,uses
VirtualPLCApp,Service.App,41,3,Remote code execution,T312,"T,E,D","Attacker achieves full control of the monitoring/command functions, can override process, block legitimate commands, or cause outages	","self, target(uses)",,,,,target(uses),Service.SCADA,uses
VirtualPLCApp,Service.App,41,3,Scanning,T392,I,An advserary is able to undestand your (mostly public) configuration,"self, target(hosts)","[p,p,n]","[n,n,n]",,,target(hosts),SystemLayer.OS,hosts
VirtualPLCApp,Service.App,41,3,Unauthorized Access,T212,"E,T",The system may allow unauthorized users to access and modify operation or logic.	,"self, target(uses)","[n,n,n]","[p,n,n]",,,target(uses),Service.SCADA,uses
VirtualPLCApp,Service.App,41,3,Unauthorized Code Execution,T391,"S,E","An adversary is able to execute codes and/or commands wihtout having an explicit authorization to do this (e.g. code injection, ..)","self, target(hosts)","[n,n,n]","[p,p,n]",,,target(hosts),SystemLayer.OS,hosts
Webcam,HW.Sensor,19,1,Faulty/Compromised Sensor,T117,"D,T",Abnormal sensor readings/status values (OPC UA status code anomaly) indicate possible risk for process control	,self,"[n,n,n]","[n,p,p]",,,,,
Webcam,HW.Sensor,19,1,Physical Damage,T217,"T,D","Sensors may be physically damaged, manipulated, or tampered with.	",self,"[p,n,n]","[f,n,n]",,,,,
Webcam,HW.Sensor,19,3,Excessive Resource Consuption,T374,D,An Adversary is able to enahnce the amount of resources consumed by the SOC.,"self, target(hosts)","[p,p,n]","n,n,p]",,,target(hosts),HW.SOC,hosts
Webcam2,HW.Sensor,25,1,Faulty/Compromised Sensor,T117,"D,T",Abnormal sensor readings/status values (OPC UA status code anomaly) indicate possible risk for process control	,self,"[n,n,n]","[n,p,p]",,,,,
Webcam2,HW.Sensor,25,1,Physical Damage,T217,"T,D","Sensors may be physically damaged, manipulated, or tampered with.	",self,"[p,n,n]","[f,n,n]",,,,,
Webcam2,HW.Sensor,25,3,Excessive Resource Consuption,T374,D,An Adversary is able to enahnce the amount of resources consumed by the SOC.,"self, target(hosts)","[p,p,n]","n,n,p]",,,target(hosts),HW.SOC,hosts
Workstation,HW.PC,2,3,Network Partitioning,T103,D,An adversary can make a certain section of the asset inaccessibile by others,"self , target(connects)","[n,n,n]","[n,p,p]",,,target(connects),Network,connects
